case,config,pca_thickness_ratio,eigen_ratio_small_large,section_count,multi_layer_section_ratio,dense_section_ratio,front_back_separation_ratio,mean_thin_axis_layers,depth_layer_entropy,torso_cross_section_area_cv_proxy,occupied_voxels,largest_component_ratio,component_count,part_largest_component_ratio_mean,anti_billboard_score_v2,billboard_risk_v2,billboard_fail_v2,adjacency_collision_score_v4,adjacency_collision_fail_v4,part_presence_score,valid_contact_score,invalid_overlap_penalty,adjacent_overmerge_penalty,distant_separation_score,semantic_order_score,combined_topology_volume_score_v4,combined_fail_v4
0012_11_frame001,surface_locked_sparse_completion_true,0.35750445227364785,0.002160124573648691,163,0.018404907975460124,0.0,0.04294478527607362,1.147239263803681,0.01057448162944742,0.5995071877310016,167,0.9101796407185628,12,0.6004663155551645,0.3072128714765458,0.7526130735848118,True,0.5056596036576377,True,0.875,0.5461330824050155,0.8104219721991641,0.5726222160417331,0.4730360299152641,0.3333333333333333,0.3984983682798481,True
0012_11_frame001,visible_surface_preserving_infill_true,0.20932008674584687,0.01566284343959088,181,0.8784530386740331,0.7237569060773481,0.049723756906077346,4.1602209944751385,0.33727270129282433,0.6813601952153503,545,1.0,1,0.9742572467289676,0.5904701273659841,0.4640386882512439,True,0.6845522434287857,False,1.0,0.3496906526575247,0.4255631393213856,0.10508816207519929,0.6262319985202971,0.6666666666666666,0.633747900754873,True
0012_11_frame001,upright_pose_frame_true,0.335053566651292,0.06108720149816786,173,0.9075144508670521,0.7572254335260116,0.04046242774566474,4.508670520231214,0.5027174747754378,1.092230152862111,561,1.0,1,0.9980221554549282,0.6827594943636304,0.40461891786533855,True,0.6625503649994267,False,1.0,0.25624989060278897,0.4117657675131692,0.0,0.7009719125304369,0.3333333333333333,0.6734632948560968,True
0012_11_frame001,pose_frame_occupancy_true,0.3353353202037752,0.06100376358777901,171,0.9239766081871345,0.7602339181286549,0.04093567251461988,4.555555555555555,0.5056354771568535,1.0796787330199042,559,1.0,1,0.9980026428371067,0.6870912009155058,0.39928309772608656,True,0.6622058835135191,False,1.0,0.25590725363513295,0.4121805874276406,0.0,0.6991935028120412,0.3333333333333333,0.6756439549105919,True
0012_11_frame001,visible_anchor_canonical_surfel_true,0.3525741031300588,0.051070036309687816,169,0.8994082840236687,0.6627218934911243,0.04142011834319527,4.236686390532545,0.486040384621033,0.8828745626799415,501,1.0,1,0.9918393960530256,0.6724165550022191,0.39821341001217625,True,0.6557404975182617,False,1.0,0.2484154897860232,0.42292771951858715,0.0,0.6746652139275923,0.3333333333333333,0.6647455685595987,True
0012_11_frame001,part_coverage_canonical_surfel_true,0.3474945815766734,0.049931618873906534,150,0.8733333333333333,0.6266666666666667,0.04,4.04,0.47246843406963573,0.8052253941595924,424,1.0,1,0.9905221562036925,0.6570418931138035,0.4073761384189639,True,0.6564873545326606,False,1.0,0.23181564036589086,0.3944055467769396,0.0,0.6559046727642466,0.3333333333333333,0.6567868053664778,True
0012_11_frame001,real_vggt_baseline_only,0.35827478755344805,0.01671019408736304,182,0.14285714285714285,0.04945054945054945,0.0989010989010989,1.521978021978022,0.05145815301211228,0.3682742917566447,213,0.7652582159624414,13,0.6744367828140646,0.34289788322099013,0.6922034132414864,True,0.6213415791192936,True,1.0,0.523589848003247,0.6011218800034761,0.32996339684234083,0.3126016838393828,0.6666666666666666,0.4709819833342097,True
0012_11_frame001,same_topology_no_semantic,0.15739636119859873,0.008973168734849346,171,0.9064327485380117,0.5614035087719298,0.05847953216374269,3.853801169590643,0.45278133222452854,0.6707459556113927,469,1.0,1,0.9918997256760981,0.560761119227958,0.4928985572209534,True,0.6795063062034509,False,1.0,0.24620819246339604,0.33243448921721386,0.0,0.7180942482262418,0.3333333333333333,0.6153839052366847,True
0012_11_frame001,shuffled_smpl_feature,0.42806587854574085,0.022366011756291333,183,0.4918032786885246,0.22950819672131148,0.0,2.7049180327868854,0.21633174099154454,0.5869697240999322,380,0.9578947368421052,10,0.9673200908470041,0.5144739060921342,0.5324836718358604,True,0.6870159234508046,False,1.0,0.26589585363508916,0.3794194471842496,0.0,0.586577806982865,0.6666666666666666,0.5938432340771227,True
0013_01_frame001,surface_locked_sparse_completion_true,0.3428128153213586,0.0010587411984113741,179,0.0335195530726257,0.00558659217877095,0.055865921787709494,1.1843575418994414,0.008472204206833905,0.5529466552733526,187,0.9037433155080213,13,0.5752717085828656,0.30372961149538125,0.7536907756392315,True,0.5367756171848973,True,1.0,0.6412930023434397,0.8270960350544329,0.7418612761059056,0.2817952970280928,0.6666666666666666,0.4109307741125586,True
