case,config,pca_thickness_ratio,eigen_ratio_small_large,section_count,multi_layer_section_ratio,dense_section_ratio,front_back_separation_ratio,mean_thin_axis_layers,depth_layer_entropy,torso_cross_section_area_cv_proxy,occupied_voxels,largest_component_ratio,component_count,part_largest_component_ratio_mean,anti_billboard_score_v2,billboard_risk_v2,billboard_fail_v2,adjacency_collision_score_v4,adjacency_collision_fail_v4,part_presence_score,valid_contact_score,invalid_overlap_penalty,adjacent_overmerge_penalty,distant_separation_score,semantic_order_score,combined_topology_volume_score_v4,combined_fail_v4
0013_01_frame001,thickness_only_control,0.42237427247540965,0.027292374135194673,197,0.17766497461928935,0.07614213197969544,0.08629441624365482,1.736040609137056,0.08726566181922416,0.35005589212378935,272,0.8235294117647058,11,1.0,0.40997880783769064,0.6180256635322124,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0013_01_frame001,posthoc_surfel_only,0.32389897620309216,0.010613505336144687,206,0.13592233009708737,0.06796116504854369,0.10679611650485436,1.5242718446601942,0.048386677548327914,0.5091588434197475,245,0.7591836734693878,15,1.0,0.3441530491438291,0.6965796583297507,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0013_01_frame001,tiny_synthetic_token_control,0.329645525912651,0.010677855935090986,187,0.13903743315508021,0.058823529411764705,0.11229946524064172,1.53475935828877,0.045459257005528345,0.33988717899814697,229,0.7292576419213974,17,1.0,0.3436050810464271,0.6835858932734247,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0021_03_frame001,part_coverage_canonical_surfel_true,0.4199796766605623,0.1498984771895604,143,0.8601398601398601,0.6503496503496503,0.006993006993006993,4.2027972027972025,0.47362610231698177,0.9746081251205246,411,1.0,1,0.996954036722303,0.6891390987255173,0.3888295512841247,True,0.6512887695517937,False,1.0,0.21229924972095443,0.3744465013360991,0.008246082591068413,0.6144894980320847,0.3333333333333333,0.6717279473056045,True
0021_03_frame001,multishell_topology_decoder_true,0.40777111135189764,0.0375358973693876,118,0.711864406779661,0.6610169491525424,0.01694915254237288,4.313559322033898,0.36823553865219577,1.0811482368317011,384,0.9635416666666666,6,0.6314469675228451,0.6221475113325841,0.4752078118308382,True,0.5355211114149028,True,1.0,0.5613966159314984,0.8877949950715548,0.587814440275084,0.362894431308937,0.6666666666666666,0.5822993673704507,True
0021_03_frame001,part_pair_exclusion_true,0.45281224286706534,0.04980654171383321,117,0.8034188034188035,0.6581196581196581,0.09401709401709402,4.401709401709402,0.39261741568742975,1.1690123194161766,410,0.975609756097561,7,0.5973632936850871,0.6746287002619721,0.4327253358871456,True,0.527498613106729,True,1.0,0.5863787470716926,0.9132119708821261,0.6493158401334106,0.36972806630368604,0.6666666666666666,0.6069488601705603,True
0021_03_frame001,real_vggt_baseline_only,0.3299654900634798,0.021135213078961698,160,0.3125,0.175,0.1,2.16875,0.09960661646631237,0.5038808900704363,292,0.952054794520548,10,1.0,0.42397473523682466,0.6163357359688103,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0021_03_frame001,same_topology_no_semantic,0.11793869604529086,0.00785801253905394,132,0.8409090909090909,0.6212121212121212,0.007575757575757576,4.007575757575758,0.45605486217856084,0.7383278852728969,374,1.0,1,1.0,0.5310976227401352,0.5279686080816965,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0021_03_frame001,shuffled_smpl_feature,0.31726415121657886,0.02768005127561669,144,0.5625,0.2986111111111111,0.05555555555555555,3.1041666666666665,0.21220499466086926,0.7546043853453752,343,0.9795918367346939,5,1.0,0.4971418125164344,0.5632265383111956,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
0021_03_frame001,thickness_only_control,0.3885950871270474,0.050925845073120056,162,0.3333333333333333,0.22839506172839505,0.06790123456790123,2.259259259259259,0.1183261145058746,0.5169345642789989,322,0.9565217391304348,12,1.0,0.46322618975536667,0.5781285753869533,True,0.0,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
