case,config,pca_thickness_ratio,eigen_ratio_small_large,section_count,multi_layer_section_ratio,dense_section_ratio,front_back_separation_ratio,mean_thin_axis_layers,depth_layer_entropy,torso_cross_section_area_cv_proxy,occupied_voxels,largest_component_ratio,component_count,part_largest_component_ratio_mean,anti_billboard_score_v2,billboard_risk_v2,billboard_fail_v2,adjacency_collision_score_v4,adjacency_collision_fail_v4,part_presence_score,valid_contact_score,invalid_overlap_penalty,adjacent_overmerge_penalty,distant_separation_score,semantic_order_score,combined_topology_volume_score_v4,combined_fail_v4
0012_11_frame001,upright_pose_frame_true,0.335053566651291,0.06108720149816577,173,0.9075144508670521,0.7572254335260116,0.04046242774566474,4.508670520231214,0.5027174747754378,1.092230152862111,561,1.0,1,0.9980221554549282,0.6827594943636298,0.4046189178653391,True,0.6625503649994269,False,1.0,0.2562498906027884,0.4117657675131682,0.0,0.7009719125304377,0.3333333333333333,0.6734632948560965,True
0012_11_frame001,pose_frame_occupancy_true,0.33533532020377477,0.06100376358777969,171,0.9239766081871345,0.7602339181286549,0.04093567251461988,4.555555555555555,0.5056354771568535,1.0796787330199042,559,1.0,1,0.9980026428371067,0.6870912009155056,0.3992830977260868,True,0.6622058835135192,False,1.0,0.255907253635133,0.4121805874276402,0.0,0.6991935028120414,0.3333333333333333,0.6756439549105919,True
0012_11_frame001,visible_anchor_canonical_surfel_true,0.3525741031300589,0.051070036309687296,169,0.8994082840236687,0.6627218934911243,0.04142011834319527,4.236686390532545,0.486040384621033,0.8828745626799415,501,1.0,1,0.9918393960530256,0.6724165550022191,0.39821341001217625,True,0.6557404975182618,False,1.0,0.24841548978602312,0.42292771951858704,0.0,0.6746652139275922,0.3333333333333333,0.6647455685595988,True
0012_11_frame001,part_coverage_canonical_surfel_true,0.34749458157667323,0.04993161887390736,150,0.8733333333333333,0.6266666666666667,0.04,4.04,0.47246843406963573,0.8052253941595924,424,1.0,1,0.9905221562036925,0.6570418931138033,0.40737613841896403,True,0.6564873545326605,False,1.0,0.23181564036589106,0.3944055467769397,0.0,0.6559046727642462,0.3333333333333333,0.6567868053664776,True
0012_11_frame001,real_vggt_baseline_only,0.35827478755344877,0.016710194087364728,182,0.14285714285714285,0.04945054945054945,0.0989010989010989,1.521978021978022,0.05145815301211228,0.3682742917566447,213,0.7652582159624414,13,0.6744367828140646,0.34289788322099046,0.692203413241486,True,0.6213415791192929,True,1.0,0.5235898480032478,0.6011218800034779,0.32996339684234266,0.31260168383938214,0.6666666666666666,0.4709819833342096,True
0012_11_frame001,same_topology_no_semantic,0.15739636119859862,0.008973168734849327,171,0.9064327485380117,0.5614035087719298,0.05847953216374269,3.853801169590643,0.45278133222452854,0.6707459556113927,469,1.0,1,0.9918997256760981,0.5607611192279579,0.4928985572209535,True,0.6795063062034509,False,1.0,0.2462081924633961,0.33243448921721386,0.0,0.7180942482262419,0.3333333333333333,0.6153839052366847,True
0012_11_frame001,shuffled_smpl_feature,0.4280658785457394,0.02236601175629064,183,0.4918032786885246,0.22950819672131148,0.0,2.7049180327868854,0.21633174099154454,0.5869697240999322,380,0.9578947368421052,10,0.9673200908470041,0.5144739060921335,0.5324836718358611,True,0.6870159234508045,False,1.0,0.26589585363509005,0.37941944718425014,0.0,0.5865778069828648,0.6666666666666666,0.5938432340771223,True
0013_01_frame001,upright_pose_frame_true,0.215448203660077,0.021549608829247613,185,0.9837837837837838,0.8810810810810811,0.2702702702702703,5.735135135135135,0.6137827265239575,0.9677015155629228,730,1.0,1,0.9964032081541352,0.707074590761334,0.3703415304836998,False,0.662007244031597,False,1.0,0.2975481010020231,0.4490979364344604,0.15929287796481104,0.6431587740847342,0.6666666666666666,0.6863436112656551,False
0013_01_frame001,pose_frame_occupancy_true,0.21667898085160192,0.021612864161150408,183,0.9781420765027322,0.8852459016393442,0.273224043715847,5.743169398907104,0.6131590133340962,0.9653999687767421,724,1.0,1,0.9948527117583288,0.7075050295023431,0.3697269679997963,False,0.6614787496848584,False,1.0,0.29752713928674257,0.44925347400563753,0.1618033914673658,0.6417768479511323,0.6666666666666666,0.6863329407863001,False
0013_01_frame001,visible_anchor_canonical_surfel_true,0.21870676182618548,0.020590187449299666,184,0.9565217391304348,0.8315217391304348,0.22826086956521738,5.266304347826087,0.5692638716127705,0.8265406460531056,674,1.0,1,0.9893966647083724,0.6832917601323809,0.3828314915518676,False,0.6739392847148079,False,1.0,0.2951840081765057,0.43943877272727666,0.08379390449585818,0.6407314621206427,0.6666666666666666,0.6789896214402974,False
