case,config,pca_thickness_ratio,eigen_ratio_small_large,section_count,multi_layer_section_ratio,dense_section_ratio,front_back_separation_ratio,mean_thin_axis_layers,depth_layer_entropy,torso_cross_section_area_cv_proxy,occupied_voxels,largest_component_ratio,component_count,part_largest_component_ratio_mean,anti_billboard_score_v2,billboard_risk_v2,billboard_fail_v2,adjacency_collision_score_v4,adjacency_collision_fail_v4,part_presence_score,valid_contact_score,invalid_overlap_penalty,adjacent_overmerge_penalty,distant_separation_score,semantic_order_score,combined_topology_volume_score_v4,combined_fail_v4
0021_03_frame001,real_vggt_baseline_only,0.3299654900634827,0.021135213078962215,160,0.3125,0.175,0.1,2.16875,0.09960661646631237,0.5038808900704363,292,0.952054794520548,10,0.4652539038368803,0.39723743042867016,0.662315239761794,True,0.563239149116511,True,1.0,0.6086790986398357,0.8107323780826723,0.5518102309622145,0.31610969595311766,0.6666666666666666,0.473598221025077,True
0021_03_frame001,moderate_offset_surface_completion_true,0.33633837698903857,0.009771597094365878,126,0.2619047619047619,0.18253968253968253,0.0873015873015873,2.3015873015873014,0.12109629777656943,0.702568362771809,257,0.9416342412451362,12,0.5122411897304227,0.393421674443626,0.677931483526669,True,0.5392347686292049,True,1.0,0.7039999403557022,0.8425263405548361,0.8207023643114547,0.3127557434328484,0.6666666666666666,0.46049569776899235,True
0021_03_frame001,visible_surface_preserving_infill_true,0.31173979851942624,0.02544621674566697,115,0.6086956521739131,0.3391304347826087,0.02608695652173913,3.0695652173913044,0.26069784999735685,0.8641656331009108,255,0.996078431372549,2,0.886579797400198,0.5075397422058169,0.561593508442256,True,0.5698839876925316,True,1.0,0.4096239075050883,0.764493231704067,0.33682256576939246,0.41777064890688453,0.6666666666666666,0.5362180951297058,True
0021_03_frame001,same_topology_no_semantic,0.11793869604529122,0.007858012539053924,132,0.8409090909090909,0.6212121212121212,0.007575757575757576,4.007575757575758,0.45605486217856084,0.7383278852728969,374,1.0,1,0.9890981350410066,0.5305525294921857,0.528513701329646,True,0.6920128465147085,False,1.0,0.2926391270848972,0.3558769109340773,0.04530688532783117,0.5893478957409111,0.6666666666666666,0.6048242753225461,True
0021_03_frame001,shuffled_smpl_feature,0.3172641512165774,0.027680051275617394,144,0.5625,0.2986111111111111,0.05555555555555555,3.1041666666666665,0.21220499466086926,0.7546043853453752,343,0.9795918367346939,5,0.9823790966452776,0.4962607673486976,0.5641075834789324,True,0.6833940791605281,False,1.0,0.31446416559319657,0.3973058124866434,0.0,0.4828590814375301,0.6666666666666666,0.5823420907821397,True
current_v895_0021_03,real_vggt_baseline_only,0.32951297240292293,0.022347418462172024,161,0.30434782608695654,0.16770186335403728,0.11801242236024845,2.1739130434782608,0.10591273075629729,0.5162101626622235,289,0.9238754325259516,10,0.4352409036597724,0.39335807378695414,0.6703111214698746,True,0.5624331730960976,True,1.0,0.6103518795808602,0.8109428951167164,0.5604428337985495,0.3169185991244964,0.6666666666666666,0.4711326194691602,True
current_v895_0021_03,moderate_offset_surface_completion_true,0.33961637928714833,0.012072512248286886,127,0.31496062992125984,0.2125984251968504,0.10236220472440945,2.338582677165354,0.12900793931146023,0.7481679559927202,246,0.8902439024390244,13,0.47113711023512184,0.4064590775156046,0.6733824024906823,True,0.5162200458452552,True,1.0,0.5776802124282723,0.813663869305765,0.6892139429784354,0.3795973570861785,0.3333333333333333,0.4569491229472439,True
current_v895_0021_03,visible_surface_preserving_infill_true,0.32899115360734044,0.026802481594134155,117,0.48717948717948717,0.23076923076923078,0.02564102564102564,2.8290598290598292,0.22579350782654395,0.8725752583335615,247,0.9919028340080972,3,0.8596810023941986,0.4683148022061996,0.6014912184604854,True,0.5880932168096685,True,1.0,0.44504144504490945,0.7581338232805137,0.26758618020862107,0.4110227191737501,0.6666666666666666,0.5234128729237953,True
current_v895_0021_03,same_topology_no_semantic,0.12963162366131187,0.009116044165050772,124,0.8387096774193549,0.5564516129032258,0.0,3.814516129032258,0.4618188230295765,0.7338961940900728,340,1.0,1,0.9997126436781609,0.5255535449524857,0.53315815057472,True,0.7117325315114302,False,1.0,0.27587976552397214,0.2841768761105547,0.0050243537034893575,0.609279720256336,0.6666666666666666,0.6111958787696002,True
current_v895_0021_03,shuffled_smpl_feature,0.3188889673124259,0.03028589103918594,146,0.5,0.3013698630136986,0.02054794520547945,2.9452054794520546,0.20760429731571897,0.7914334948988249,329,0.9908814589665653,3,0.9929249610719731,0.48084955239945226,0.5824651271924537,True,0.6873152108959976,False,1.0,0.31041801583877,0.3772166937051786,0.0,0.48677586693274166,0.6666666666666666,0.5758237553078631,True
