case,config,prediction,ply,steps,max_points,device,history_json,model_owned_student_output,teacher_points_used_at_inference,raw_kinect_depth_used_at_inference,facial_detail_target_applicable,face_detail_claim_allowed,control_real_vggt_baseline_only_score,control_same_topology_no_semantic_score,control_shuffled_smpl_feature_score,control_thickness_only_control_score,control_posthoc_surfel_only_score,control_tiny_synthetic_token_control_score,pca_thickness_ratio,eigen_ratio_small_large,section_count,multi_layer_section_ratio,dense_section_ratio,front_back_separation_ratio,mean_thin_axis_layers,depth_layer_entropy,torso_cross_section_area_cv_proxy,occupied_voxels,largest_component_ratio,component_count,part_largest_component_ratio_mean,anti_billboard_score_v2,billboard_risk_v2,billboard_fail_v2,adjacency_collision_score_v4,adjacency_collision_fail_v4,part_presence_score,valid_contact_score,invalid_overlap_penalty,adjacent_overmerge_penalty,distant_separation_score,semantic_order_score,combined_topology_volume_score_v4,combined_fail_v4
0012_11_frame001,part_pair_exclusion_true,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/0012_11_frame001/part_pair_exclusion_true/predictions.npz,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/0012_11_frame001/part_pair_exclusion_true/full_scene_rgb_pointcloud.ply,300,8192,cuda,"[{""step"": 1, ""loss"": 1.3041261434555054, ""invalid_pair_center"": 0.222254678606987, ""valid_contact_center"": 1.4734911918640137, ""semantic_order"": 0.029719769954681396, ""part_gate"": 0.6390368938446045, ""offset_reg"": 0.0006207088008522987, ""grad_norm"": 6.118553161621094}, {""step"": 50, ""loss"": 0.12473757565021515, ""invalid_pair_center"": 0.00018072128295898438, ""valid_contact_center"": 0.008567402139306068, ""semantic_order"": 0.039814308285713196, ""part_gate"": 0.07148581743240356, ""offset_reg"": 0.0054315244778990746, ""grad_norm"": 2.4026334285736084}, {""step"": 100, ""loss"": 0.09013232588768005, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.026888836175203323, ""part_gate"": 0.01946544274687767, ""offset_reg"": 0.00536211347207427, ""grad_norm"": 0.11562106013298035}, {""step"": 150, ""loss"": 0.08076600730419159, ""invalid_pair_center"": 0.00507846474647522, ""valid_contact_center"": 0.0, ""semantic_order"": 0.019991829991340637, ""part_gate"": 0.008307790383696556, ""offset_reg"": 0.004708581604063511, ""grad_norm"": 0.741623044013977}, {""step"": 200, ""loss"": 0.07169795781373978, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.016055086627602577, ""part_gate"": 0.00596057390794158, ""offset_reg"": 0.004739778116345406, ""grad_norm"": 0.09592808783054352}, {""step"": 250, ""loss"": 0.06267892569303513, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.007694702595472336, ""part_gate"": 0.0034464336931705475, ""offset_reg"": 0.0046724481508135796, ""grad_norm"": 0.09020176529884338}, {""step"": 300, ""loss"": 0.05685250461101532, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.007200125604867935, ""part_gate"": 0.0022119032219052315, ""offset_reg"": 0.004495388828217983, ""grad_norm"": 0.25288763642311096}]",True,False,False,False,False,0.3591760440802873,0.5611661329441531,0.5161079015497834,0.42063528728923866,0.376857376679488,0.3644697297130483,0.7124938147925851,0.15289864402110484,163,0.5828220858895705,0.3803680981595092,0.0,3.067484662576687,0.28355029982492347,1.174874476330041,403,0.9900744416873449,3,0.5608142137892506,0.5584975037206235,0.551051676831548,True,0.5119657611784103,True,1.0,0.6131081459708071,0.9189898622303171,0.6569851186670567,0.44570988702223824,0.3333333333333333,0.5370929021512054,True
0013_01_frame001,part_pair_exclusion_true,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/0013_01_frame001/part_pair_exclusion_true/predictions.npz,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/0013_01_frame001/part_pair_exclusion_true/full_scene_rgb_pointcloud.ply,300,8192,cuda,"[{""step"": 1, ""loss"": 1.7826734781265259, ""invalid_pair_center"": 0.18238644301891327, ""valid_contact_center"": 3.019111156463623, ""semantic_order"": 0.019488735124468803, ""part_gate"": 0.7055362462997437, ""offset_reg"": 0.000334092736011371, ""grad_norm"": 17.546222686767578}, {""step"": 50, ""loss"": 0.2159101665019989, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.19396424293518066, ""semantic_order"": 0.057491403073072433, ""part_gate"": 0.168209508061409, ""offset_reg"": 0.004889936186373234, ""grad_norm"": 5.143489360809326}, {""step"": 100, ""loss"": 0.11129140853881836, ""invalid_pair_center"": 0.014350315555930138, ""valid_contact_center"": 0.035635076463222504, ""semantic_order"": 0.05802640691399574, ""part_gate"": 0.031538158655166626, ""offset_reg"": 0.005179593339562416, ""grad_norm"": 1.1904017925262451}, {""step"": 150, ""loss"": 0.08303318172693253, ""invalid_pair_center"": 0.0026404261589050293, ""valid_contact_center"": 0.017514944076538086, ""semantic_order"": 0.054253626614809036, ""part_gate"": 0.00839071162045002, ""offset_reg"": 0.005260653328150511, ""grad_norm"": 1.7532808780670166}, {""step"": 200, ""loss"": 0.07118497043848038, ""invalid_pair_center"": 0.004413902759552002, ""valid_contact_center"": 0.0, ""semantic_order"": 0.03929630666971207, ""part_gate"": 0.0046315970830619335, ""offset_reg"": 0.005221610423177481, ""grad_norm"": 0.5634452104568481}, {""step"": 250, ""loss"": 0.06540491431951523, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.002156337257474661, ""semantic_order"": 0.03437655419111252, ""part_gate"": 0.002796158194541931, ""offset_reg"": 0.005274602677673101, ""grad_norm"": 0.4339554011821747}, {""step"": 300, ""loss"": 0.06155136227607727, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.02853870764374733, ""part_gate"": 0.0020189895294606686, ""offset_reg"": 0.005190685391426086, ""grad_norm"": 0.09852209687232971}]",True,False,False,False,False,0.3529421859619089,0.6438028617027225,0.5869365525898297,0.40997880783769064,0.3441530491438291,0.3436050810464271,0.6669062260969687,0.054631421390433824,136,0.6397058823529411,0.4485294117647059,0.014705882352941176,3.2058823529411766,0.2891762664910016,1.0646226515361221,341,0.9618768328445748,10,0.6719699490200177,0.5863990974202609,0.5082128541400082,True,0.5837436221090457,True,1.0,0.5653869636595391,0.7606124349093093,0.5413134956489166,0.4914378184151014,0.6666666666666666,0.5851775787771019,True
0021_03_frame001,part_pair_exclusion_true,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/0021_03_frame001/part_pair_exclusion_true/predictions.npz,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/0021_03_frame001/part_pair_exclusion_true/full_scene_rgb_pointcloud.ply,300,8192,cuda,"[{""step"": 1, ""loss"": 1.1797090768814087, ""invalid_pair_center"": 0.1480720341205597, ""valid_contact_center"": 1.2996830940246582, ""semantic_order"": 0.06575968861579895, ""part_gate"": 0.7066183090209961, ""offset_reg"": 8.349710697075352e-05, ""grad_norm"": 4.597175121307373}, {""step"": 50, ""loss"": 0.10154274106025696, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.07215381413698196, ""offset_reg"": 0.0011883571278303862, ""grad_norm"": 0.09623467177152634}, {""step"": 100, ""loss"": 0.06770005077123642, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.010711085051298141, ""offset_reg"": 0.0007278027478605509, ""grad_norm"": 0.02151203714311123}, {""step"": 150, ""loss"": 0.06013645976781845, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.005022931843996048, ""offset_reg"": 0.0013325538020581007, ""grad_norm"": 0.07182356715202332}, {""step"": 200, ""loss"": 0.05448982119560242, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.0025957287289202213, ""offset_reg"": 0.0011379453353583813, ""grad_norm"": 0.31576231122016907}, {""step"": 250, ""loss"": 0.04863280802965164, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.002192562911659479, ""offset_reg"": 0.0008573878440074623, ""grad_norm"": 0.02624008059501648}, {""step"": 300, ""loss"": 0.04629569500684738, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.0017969041364267468, ""offset_reg"": 0.0011729723773896694, ""grad_norm"": 0.32544147968292236}]",True,False,False,False,False,0.42397473523682466,0.5310976227401352,0.4971418125164344,0.46322618975536667,0.4258749025282402,0.4126268167206759,0.45281224286706534,0.04980654171383321,117,0.8034188034188035,0.6581196581196581,0.09401709401709402,4.401709401709402,0.39261741568742975,1.1690123194161766,410,0.975609756097561,7,0.5973632936850871,0.6746287002619721,0.4327253358871456,True,0.527498613106729,True,1.0,0.5863787470716926,0.9132119708821261,0.6493158401334106,0.36972806630368604,0.6666666666666666,0.6069488601705603,True
current_v895_0021_03,part_pair_exclusion_true,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/current_v895_0021_03/part_pair_exclusion_true/predictions.npz,/workspace/repo/output/V18300000000000000000_part_pair_exclusion_training/current_v895_0021_03/part_pair_exclusion_true/full_scene_rgb_pointcloud.ply,300,8192,cuda,"[{""step"": 1, ""loss"": 0.8416976928710938, ""invalid_pair_center"": 0.16107599437236786, ""valid_contact_center"": 0.26634979248046875, ""semantic_order"": 0.06397958099842072, ""part_gate"": 0.6125342845916748, ""offset_reg"": 0.0003265754203312099, ""grad_norm"": 3.672562837600708}, {""step"": 50, ""loss"": 0.09931780397891998, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.06928277015686035, ""offset_reg"": 0.0011424068361520767, ""grad_norm"": 0.10681159049272537}, {""step"": 100, ""loss"": 0.07060429453849792, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.012034494429826736, ""offset_reg"": 0.0010561561211943626, ""grad_norm"": 0.063210628926754}, {""step"": 150, ""loss"": 0.06545794010162354, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.004753177519887686, ""offset_reg"": 0.0010630039032548666, ""grad_norm"": 0.024728912860155106}, {""step"": 200, ""loss"": 0.06000219285488129, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.002618048107251525, ""offset_reg"": 0.0009667103877291083, ""grad_norm"": 0.014718607999384403}, {""step"": 250, ""loss"": 0.06151352822780609, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.0024074609391391277, ""offset_reg"": 0.0011877460638061166, ""grad_norm"": 0.30263546109199524}, {""step"": 300, ""loss"": 0.053344711661338806, ""invalid_pair_center"": 0.0, ""valid_contact_center"": 0.0, ""semantic_order"": 0.0, ""part_gate"": 0.0017059810925275087, ""offset_reg"": 0.0010540791554376483, ""grad_norm"": 0.04090023785829544}]",True,False,False,False,False,0.4215960286039639,0.5255679127685778,0.4812033043458524,0.4512002929905857,0.43131285372442085,0.42695540959295164,0.582776195559356,0.07702491603954163,128,0.75,0.53125,0.0078125,3.5546875,0.312674029035867,1.1870850740874623,343,0.9620991253644315,4,0.6188682539936047,0.6208460837204275,0.4877582953147682,True,0.5663876033239189,True,1.0,0.5543190200864396,0.868461241074633,0.45870552092433875,0.46384331537395507,0.6666666666666666,0.5957951827380336,True
